Date,AAPL,AMAT,AMGN,CMCSA,INTC,KLAC,PCAR,CTAS,PAYX,LRCX,ADSK,ROST,MNST,MSFT,ADBE,FAST,EA,CSCO,REGN,IDXX,VRTX,BIIB,ODFL,QCOM,GILD,SNPS,SBUX,INTU,MCHP,ORLY,COST,CPRT,DLTR,ASML,ANSS,TTWO,AMZN,CTSH,CSGP,NVDA,BKNG,ON,ISRG,MRVL,ILMN,ADI,AEP,AMD,ADP,AZN,CDNS,CSX,HON,MAR,MU,XEL,EXC,PEP,ROP,TXN,MDLZ,NFLX,GOOGL,DXCM,SMCI,TMUS,LULU,MELI,KDP,AVGO,VRSK,FTNT,CHTR,TSLA,NXPI,FANG,META,PANW,WDAY,CDW,GOOG,PYPL,KHC,TEAM,CCEP,TTD,BKR,MDB,ZS,PDD,MRNA,WBD,LIN,^IXIC
2023-11-29,-0.005424,0.008742,0.004059,-0.005748,0.015925,-0.005627,0.004060,-0.009552,0.013044,0.005055,0.030770,-0.008478,-0.010365,-0.010111,-0.009559,-0.004350,0.006796,0.004171,0.009256,-0.008661,0.011346,0.020241,-0.008998,0.010373,0.009617,0.015928,-0.013232,0.021291,0.014078,-0.003577,-0.010391,-0.010104,0.042847,0.017044,0.014289,0.002104,-0.004841,-0.016688,0.004059,0.006649,-0.004984,0.035820,-0.000611,0.009312,0.050791,-0.002678,-0.006417,0.014968,0.000742,0.012871,0.016449,-0.010035,-0.000052,-0.010709,0.007460,-0.016037,-0.019859,-0.010119,-0.000076,0.001960,-0.013957,-0.003786,-0.016239,0.034858,0.007048,0.007854,0.024526,0.013433,-0.015945,-0.005850,-0.007568,0.015227,-0.005974,-0.010512,0.021269,-0.001300,-0.020233,0.039106,0.104564,-0.002778,-0.016145,-0.008588,-0.001140,0.037196,-0.005679,0.019226,-0.014294,0.034500,0.030432,0.019450,0.010561,0.014954,0.001606,-0.001631
2023-11-30,0.003058,0.002808,0.011338,0.006226,-0.005355,0.001010,0.005570,0.007566,0.006746,0.002699,0.021191,0.009092,0.008010,0.000158,-0.010388,0.005518,0.005085,0.006844,0.018648,-0.001973,0.010796,0.008667,0.013325,0.008873,0.018047,-0.016848,-0.005523,-0.010046,0.005528,0.008629,0.008267,0.000000,0.020188,-0.005615,-0.018575,0.007551,-0.001573,0.003701,-0.010780,-0.028871,-0.000189,-0.004057,0.000257,-0.006617,0.003734,0.003660,0.004157,-0.021959,0.003311,0.007303,-0.007074,0.017805,0.008509,0.001086,-0.007460,0.013903,0.003121,0.006737,0.023345,-0.003203,0.008763,-0.006771,-0.018392,-0.005697,-0.050483,0.006000,0.019093,0.006116,-0.005055,-0.016180,0.013217,-0.019594,0.003079,-0.016770,-0.001224,0.004023,-0.015318,0.021165,0.027070,-0.005721,-0.018349,-0.006229,0.000855,-0.023805,0.015623,0.001278,0.012223,-0.011408,-0.011627,0.039498,-0.016719,-0.031091,0.005769,-0.002266
2023-12-01,0.006768,0.012012,0.010367,0.007610,-0.021710,0.008010,0.014703,0.008997,0.015861,0.008567,0.029324,0.013409,0.001268,-0.011680,0.002387,0.014074,-0.001813,0.001859,-0.010924,0.035389,-0.010340,0.002389,0.041979,0.004793,0.013615,0.005013,-0.001008,0.004992,0.014515,-0.001895,0.005904,-0.001794,0.020502,0.012268,0.007201,-0.002278,0.006414,0.006232,0.026618,-0.000107,0.010775,0.039178,0.013929,-0.054007,0.074087,-0.001692,0.011996,0.001896,0.013050,0.003092,-0.010743,0.033489,0.009449,0.031946,-0.002499,0.009651,0.012387,0.002374,0.004320,0.016238,-0.003383,-0.017517,-0.005068,0.009477,-0.014141,0.011893,0.043383,0.019283,0.018827,0.004602,0.005370,-0.001333,0.004339,-0.005220,0.007809,-0.000907,-0.007148,0.003619,0.008094,0.007935,-0.004490,0.034798,0.011610,0.021552,-0.005125,0.016050,0.001185,0.045815,0.002528,-0.014827,0.027044,0.080852,-0.005015,0.005525
2023-12-04,-0.009510,-0.022145,0.000330,0.020402,-0.032295,-0.017289,0.005779,-0.005749,0.002096,-0.016787,-0.016225,0.003852,-0.000906,-0.014443,-0.012999,0.002463,0.000436,-0.008703,0.010329,0.068100,-0.001510,-0.007658,-0.004545,0.002157,0.008847,-0.027407,-0.016261,-0.006726,-0.002010,0.002750,0.004735,-0.020964,0.016276,-0.002720,-0.027239,-0.001776,-0.015007,0.004789,-0.000586,-0.027203,-0.007970,-0.014666,-0.010717,-0.015075,0.040607,0.001037,-0.004731,-0.023505,-0.001547,0.003544,-0.025740,0.007754,0.002928,0.001576,-0.021836,0.000651,-0.006691,0.002664,-0.007110,0.014138,0.005632,-0.025751,-0.019837,0.013796,-0.012239,0.003606,-0.012616,-0.032220,0.001863,-0.006505,-0.014232,-0.004583,-0.006816,-0.013701,0.002913,-0.002661,-0.014888,-0.032778,-0.013650,0.000188,-0.020383,0.003347,0.008410,-0.003491,0.027305,-0.040473,-0.001185,-0.028455,0.001161,-0.016939,0.000501,0.005282,-0.012367,-0.008392
2023-12-05,0.020844,-0.014402,-0.006146,-0.034718,-0.010205,-0.004383,0.001599,-0.007178,-0.009223,-0.018363,-0.003894,-0.003096,-0.016632,0.009115,-0.003878,-0.003615,-0.002907,-0.002500,-0.002944,0.004519,0.009989,-0.014186,-0.022813,0.006137,0.008643,0.008454,-0.021332,0.002294,-0.011188,-0.005354,0.010412,-0.006130,-0.003594,0.006080,-0.029183,-0.005090,0.013986,-0.014580,-0.012753,0.022939,0.004307,-0.011281,-0.007468,-0.025510,-0.022823,-0.014455,-0.010286,-0.001604,-0.004395,-0.015656,-0.004946,-0.011053,-0.007134,-0.033472,-0.008109,-0.007184,-0.005956,-0.007120,-0.002257,-0.001080,-0.007611,0.002750,0.013218,-0.008835,-0.012809,0.007823,-0.008347,-0.009440,-0.006225,-0.011812,-0.002929,0.005154,-0.091060,0.013241,-0.002184,-0.024408,-0.005421,0.021299,-0.005438,-0.010354,0.013383,-0.032779,0.000558,-0.019371,0.004506,-0.006273,-0.028552,0.024864,0.003273,0.004401,-0.020108,-0.046729,-0.006588,0.003126
2023-12-06,-0.005703,-0.009971,-0.005627,0.001921,-0.015627,-0.016175,0.009014,-0.000272,0.011153,-0.003261,-0.004091,0.001436,0.000737,-0.010036,-0.010886,0.022462,-0.002040,-0.004810,0.017928,0.005017,-0.001950,0.018557,-0.057070,-0.006060,0.004294,-0.015463,0.015372,-0.009754,0.000837,0.007366,0.003430,-0.022594,-0.013634,-0.003534,0.009728,0.003566,-0.016198,-0.000143,-0.004287,-0.023092,0.000632,0.015921,0.002388,-0.005340,0.019757,-0.000332,0.013152,-0.013265,0.003406,-0.006583,-0.017313,0.006885,0.004256,0.010160,-0.007628,0.015285,0.023361,-0.002564,-0.000317,-0.007660,0.008593,-0.018673,-0.007433,0.006294,-0.036954,0.009693,0.008152,-0.009734,0.004983,-0.010436,-0.015799,-0.013225,-0.006663,0.002719,0.000437,-0.024746,-0.002643,-0.019243,-0.001645,-0.003905,-0.007278,0.027418,0.009995,-0.010437,0.021445,-0.000293,-0.029077,-0.112774,-0.005040,-0.010300,0.029207,0.004589,-0.009101,-0.005864
2023-12-07,0.010088,0.025181,0.007250,0.011448,0.021099,0.023593,0.008410,0.005106,0.003290,0.018762,0.019351,-0.005831,0.000000,0.005813,0.021720,0.003695,-0.011662,0.011672,0.015942,0.002910,0.001385,0.022200,0.005616,0.022671,-0.016645,0.012547,-0.005996,0.009247,0.025853,-0.032485,0.005778,-0.000419,0.005618,0.010879,0.014469,-0.019967,0.016198,0.004269,-0.014546,0.023736,0.027637,0.032157,0.004181,0.034305,0.027174,0.020880,-0.001993,0.094282,-0.010209,-0.001259,0.006923,-0.000597,0.000000,0.015746,0.007086,-0.006801,-0.001778,-0.000298,-0.001065,0.010391,0.004479,0.011728,0.051781,0.008023,0.010715,0.005515,0.008646,0.013727,0.005267,0.020396,-0.004737,-0.009889,0.018286,0.013568,0.027682,0.007549,0.028385,0.022073,0.018752,0.014165,0.052035,-0.017796,0.008253,-0.004621,0.006110,0.006857,-0.004089,-0.008242,0.010755,-0.012045,-0.008097,-0.009200,-0.004155,0.013570
2023-12-08,0.007385,-0.004525,-0.008105,-0.001661,0.012964,-0.012644,-0.001467,-0.000759,-0.006510,-0.006888,0.000759,0.003185,-0.007023,0.008803,0.002018,-0.001123,0.011662,0.002484,-0.010703,0.015686,-0.010794,0.000711,-0.014884,0.000226,0.012351,0.003327,0.001761,0.004208,0.003142,-0.008244,-0.000278,-0.006101,-0.018555,-0.004613,0.003803,0.007172,0.003670,-0.001279,-0.002303,0.019341,0.011279,0.003948,-0.003666,0.013134,-0.036428,0.002708,-0.007007,0.004275,-0.003135,-0.004102,0.001771,-0.016251,-0.016208,0.006564,0.017630,-0.010452,-0.003310,-0.010686,0.003360,-0.004131,-0.007288,0.003886,-0.014269,-0.016281,0.062426,0.000256,0.052343,-0.008179,-0.007756,0.023617,-0.003557,0.016235,-0.003015,0.004933,0.018023,0.007694,0.018686,0.016250,0.003774,0.002865,-0.013160,0.007835,-0.007425,0.023725,-0.009574,0.026542,0.015945,-0.006397,-0.006268,-0.009525,0.004617,0.058339,0.006551,0.004452
2023-12-11,-0.013012,0.049009,0.011159,0.013214,0.042189,0.045324,0.026384,0.011268,0.009470,0.045074,0.009242,0.024013,0.024548,-0.007860,0.024596,0.016874,0.010301,0.020661,0.009807,0.008937,0.017383,0.028102,0.025204,0.023266,0.013450,0.036801,0.015509,0.021990,0.032348,0.020551,0.021189,0.033613,0.018003,0.019636,0.010150,-0.017930,-0.010433,0.019013,0.019472,-0.018676,0.021660,0.041925,0.016011,0.029808,0.040772,0.028001,0.010616,0.041703,0.017382,0.003945,0.033369,0.007255,0.029268,0.033252,0.037058,0.010452,0.007875,0.012834,0.006705,0.018549,0.009241,0.013419,-0.012674,0.007919,-0.038853,0.015544,0.026403,0.023004,0.020041,0.086132,0.030402,0.027979,0.019080,-0.016957,0.022932,0.005431,-0.022705,0.004880,0.009827,0.011797,-0.014300,0.001695,0.015067,0.031874,-0.000315,0.014059,0.008340,0.035002,0.033001,0.028728,0.020701,-0.003493,0.017221,0.001978
2023-12-12,0.007889,0.013318,0.006775,0.000234,-0.011289,0.003285,-0.003068,0.008754,0.010804,-0.005931,0.008149,0.001182,0.009725,0.008261,0.013441,0.008331,0.012693,-0.001216,0.017919,0.016501,0.004034,0.011835,0.008829,0.004252,0.009073,0.019661,0.000306,0.012737,0.003593,0.007501,0.009000,0.007319,0.002208,0.014426,0.021246,0.029961,0.010840,0.005149,0.010303,0.021850,0.016533,-0.012802,0.016600,-0.004046,0.000000,0.004408,-0.006106,0.023529,0.014427,0.007531,0.020186,0.000602,0.005574,0.001800,0.004745,-0.006356,-0.002026,0.003866,0.005998,-0.012898,0.007221,0.006740,-0.005794,0.010630,0.011789,0.009960,0.001808,0.001374,-0.002751,0.040966,0.013116,0.025765,-0.020414,-0.011453,-0.006459,-0.011163,0.027113,0.018829,0.002315,0.008769,-0.007900,-0.002544,0.012966,0.017025,0.012697,-0.003917,-0.006480,-0.005834,0.025420,0.028742,-0.049498,-0.017653,0.044273,0.006968
2023-12-13,0.016554,-0.001464,0.027467,0.023165,0.011963,0.017054,0.004395,0.018220,0.012251,0.004652,0.030120,0.016983,0.013351,-0.000027,-0.014946,0.002502,0.014292,0.007271,0.014208,0.022711,0.124281,0.025844,0.004750,0.015392,0.027700,0.001815,-0.000408,0.026637,0.007036,0.010858,0.019662,0.010077,0.027427,0.020236,0.002359,0.036967,0.009179,0.015562,0.013922,0.009003,0.006363,0.033493,0.025399,0.052941,0.073956,0.006784,0.043658,0.004206,0.010675,0.029568,0.008497,0.000602,0.007761,0.005518,0.020640,0.034866,0.038792,0.020795,0.013361,0.024334,0.011556,0.036017,0.000377,0.025928,0.029518,-0.005563,0.001686,-0.002948,0.017297,0.016106,0.016106,0.005616,0.032934,0.009574,0.009990,0.010628,0.001555,0.026735,0.006950,0.001836,0.002466,0.047099,0.010678,0.063021,0.017142,0.036603,0.009245,0.044992,0.022009,-0.005245,0.007150,0.056268,-0.043049,0.013706
2023-12-14,0.000757,0.029808,-0.018999,0.021969,0.013594,0.020328,-0.023212,-0.020171,-0.010120,0.043366,0.024806,-0.023353,-0.017662,-0.022803,-0.065571,0.002963,-0.010593,-0.005044,-0.000137,-0.006081,0.003770,0.003827,-0.004018,0.019266,-0.015892,-0.029729,-0.002756,-0.014925,0.033916,-0.033386,-0.017631,-0.014339,-0.004917,0.024743,-0.007298,0.004709,-0.009586,0.020290,0.025013,0.005433,0.004685,0.061597,-0.008487,0.035712,0.037346,0.040266,-0.002876,-0.001376,-0.013679,0.006805,-0.023672,0.017890,0.001624,0.009220,0.029635,-0.012073,-0.078621,-0.022102,-0.021917,0.042173,-0.033520,-0.021374,-0.004764,0.006602,0.074296,-0.016940,-0.030592,-0.005380,-0.031477,0.015300,-0.048905,0.030251,0.011949,0.047976,0.050009,0.026281,-0.004701,-0.043699,-0.028757,0.011039,-0.005764,0.002265,-0.017681,0.031028,-0.005835,0.027585,0.028427,0.019412,0.004400,0.000000,0.088463,0.050072,0.002395,0.001871
2023-12-15,-0.002729,0.001297,-0.003153,-0.003591,0.021459,0.004642,0.004582,-0.008395,0.000079,0.008165,0.006127,-0.004841,-0.008495,0.013032,0.000068,-0.001090,-0.014445,0.008660,-0.019434,-0.023941,0.009984,-0.033332,0.027156,0.011454,-0.017890,0.008703,-0.011203,0.012119,-0.008209,0.000473,0.043493,-0.005098,0.007443,-0.000996,0.001931,-0.022772,0.017150,0.019755,-0.007735,0.011107,0.011221,-0.006517,-0.005626,0.005047,-0.033957,0.003541,-0.013288,0.008299,-0.007785,-0.023638,0.005243,0.004717,-0.000049,0.004759,-0.009536,-0.015949,-0.065700,-0.007457,0.005035,-0.000830,0.000000,0.004735,0.004990,-0.004152,0.019210,-0.004600,0.004405,0.001670,-0.007479,0.020795,-0.001828,0.013580,-0.010421,0.009712,0.001074,-0.002153,0.005239,0.022576,0.007066,0.012577,0.004793,-0.009908,-0.011143,0.033847,-0.003703,-0.015765,0.001192,0.002216,0.024016,0.013163,0.001629,-0.018586,-0.005728,0.003541
2023-12-18,-0.008540,-0.009866,0.000109,0.004934,-0.010234,-0.014460,-0.005208,0.003484,0.007071,-0.004639,-0.013086,0.008179,0.003805,0.005166,0.024414,0.007299,-0.005345,0.007392,-0.009673,-0.002017,-0.014792,0.008827,0.000076,-0.010394,-0.010386,0.006129,-0.001966,0.016171,-0.009700,0.008955,0.033464,-0.003687,-0.003139,-0.014582,0.006679,-0.010227,0.026972,-0.003551,0.007735,0.023989,-0.002472,-0.022314,0.012470,0.002179,0.015613,-0.021587,-0.006099,-0.001798,0.003028,0.017591,0.007266,0.009659,0.008323,0.004422,0.001841,0.012426,-0.029742,0.011372,0.002619,-0.007261,0.005079,0.029349,0.023846,0.006180,0.070992,0.000704,0.020482,0.008296,0.013361,0.015162,0.009866,-0.030194,0.010369,-0.005617,-0.015576,0.016325,0.028551,0.000911,0.000183,0.002059,0.024722,0.003422,0.003274,-0.004366,0.007086,0.009833,0.014487,-0.017842,0.004007,0.000404,-0.006883,-0.023938,0.004213,0.006117
2023-12-19,0.005346,0.012210,0.010688,0.000000,0.021008,0.002390,0.010493,-0.000660,0.008186,0.014301,-0.004106,0.006128,0.005051,0.001636,0.009155,0.000928,0.003326,-0.001195,-0.002919,0.010537,-0.003739,0.005418,0.020123,0.011093,-0.000126,-0.001860,0.011942,0.004888,0.000876,0.004292,-0.005151,-0.003495,0.024244,0.003578,0.003323,0.005221,-0.001819,-0.006212,-0.002610,-0.009490,0.012815,0.011632,0.021984,-0.001005,0.077692,0.006288,0.004882,0.008959,-0.004909,-0.000758,0.003030,0.007256,-0.002441,-0.003292,0.007451,-0.003696,0.027485,-0.005700,-0.002600,0.006430,-0.000141,0.018143,0.006240,-0.000487,-0.019589,-0.002499,0.010372,0.006413,0.004312,-0.006490,-0.012167,0.028982,0.006413,0.020185,0.000218,0.009719,0.016519,0.003343,0.004500,0.001162,0.006611,0.024744,-0.006011,0.019540,0.000307,0.026359,0.000000,-0.007197,0.006673,0.011256,0.042067,0.032062,0.007282,0.006581
2023-12-20,-0.010772,-0.033895,-0.011777,-0.011249,-0.019477,-0.025952,-0.008928,-0.011904,-0.007247,-0.033963,-0.006107,-0.009317,-0.022195,-0.007098,-0.014292,-0.000773,-0.014248,-0.007602,-0.007810,-0.010871,-0.007195,-0.014124,0.002391,-0.019671,-0.011387,-0.012483,-0.031287,-0.009295,-0.031569,-0.014636,-0.025010,-0.013476,0.006045,-0.020498,-0.005713,-0.009075,-0.010918,-0.018735,-0.017420,-0.030561,-0.013195,-0.043042,-0.031130,-0.036181,-0.019029,-0.028924,-0.022285,-0.033963,-0.006310,-0.001823,-0.012988,-0.006382,-0.008344,-0.021320,-0.043274,-0.013125,-0.017090,-0.013548,-0.012299,-0.019900,-0.024506,-0.011684,0.012292,-0.055447,-0.044860,-0.008569,-0.003379,-0.020172,-0.008022,-0.025957,-0.004231,-0.005381,-0.013393,-0.039977,-0.028657,-0.008435,-0.003087,-0.025034,-0.014078,-0.006900,0.011233,-0.020361,-0.020488,0.019250,-0.010799,-0.028476,-0.001175,-0.019990,-0.023987,-0.024688,-0.033093,-0.058301,-0.014002,-0.015129
2023-12-21,-0.000770,0.028088,0.014968,-0.004081,0.028438,0.029991,0.010374,0.063487,-0.072653,0.028712,0.021647,0.009390,0.018590,0.007848,0.006822,0.006937,0.009400,-0.002010,0.000107,0.023454,0.000949,0.022709,0.017702,0.014141,0.004317,0.014825,0.006525,0.008539,0.014908,0.007653,0.006274,0.010382,-0.000595,0.034565,0.021404,0.015266,0.011243,0.001755,0.006568,0.018105,0.014406,0.030096,0.024346,0.046022,0.024033,0.021058,-0.003492,0.032249,-0.014050,0.007874,0.017498,0.002906,0.010541,0.023350,0.082766,0.003582,0.007441,0.007696,0.009970,0.009820,0.016167,0.004771,0.014924,0.051465,0.006928,0.002520,0.011573,0.000557,0.007407,0.015114,0.006574,0.018283,0.005989,0.029346,0.028090,0.002756,0.013677,-0.005263,0.010128,0.012022,0.015207,0.005170,0.005857,0.030792,0.011720,0.011986,0.000294,0.020087,0.011817,0.001979,0.056062,-0.014687,0.006794,0.012503
2023-12-22,-0.005563,0.004081,0.017144,-0.000454,0.019353,0.003783,0.005865,0.008927,0.008042,0.003944,0.003590,0.003966,0.011312,0.002780,-0.002319,0.003833,-0.001524,0.007816,0.005733,0.002584,0.011466,0.016060,0.009147,0.007345,0.009206,-0.065496,-0.000525,0.004948,0.003443,-0.005750,0.009635,0.008229,0.016465,-0.003634,0.166216,0.009679,-0.002734,0.013261,0.004584,-0.003271,0.004578,0.004294,0.008392,0.000000,-0.001642,0.004169,0.004239,-0.002218,0.008609,-0.000151,0.000907,0.004921,0.002873,0.003510,0.011746,0.008577,0.005403,0.004243,0.004708,0.008536,0.010588,-0.009914,0.007591,-0.005144,-0.048705,0.005022,-0.002018,-0.005804,0.009487,-0.004722,0.005051,0.012906,-0.003710,-0.007731,-0.001309,0.000832,-0.001979,-0.003983,-0.001210,0.006774,0.006467,-0.003551,0.011062,-0.017414,0.010826,-0.039388,0.002347,-0.005726,0.001580,-0.015385,0.040102,-0.019333,0.003927,0.001943
2023-12-26,-0.002845,0.013667,-0.000915,-0.001592,0.050772,0.014855,0.002562,0.012007,0.002666,0.019954,0.009471,0.004243,0.013830,0.000214,-0.000819,0.001682,-0.002764,0.003786,0.003313,0.003549,0.005929,0.010527,0.007310,0.013636,0.003634,-0.008060,0.004085,0.001249,0.012342,-0.010559,0.004487,0.003885,0.024950,0.013398,0.008068,-0.002040,-0.000065,0.004249,0.000686,0.009153,0.008715,0.017230,0.003355,0.014827,0.004561,0.008940,0.004345,0.026926,0.006774,0.003163,-0.003123,0.009198,0.011603,0.003721,0.006569,0.003057,0.007628,0.007013,0.001289,0.015160,0.006997,0.009060,0.000212,0.011232,0.015787,0.007167,-0.007242,-0.007859,0.006679,0.008794,0.003508,0.008902,0.019208,0.015988,0.013018,0.016551,0.004066,0.008714,0.005123,0.009223,0.000700,0.011576,0.003843,0.017496,0.003482,0.002177,0.019159,0.022854,0.013042,0.005109,0.025389,0.020203,-0.001974,0.005428
2023-12-27,0.000518,-0.000426,0.009221,0.001365,0.005135,0.000169,0.000716,0.006255,-0.009279,-0.000981,0.000163,0.002988,0.009638,-0.001576,-0.003651,-0.001682,-0.004233,0.003177,0.028820,0.001976,0.000956,0.004707,-0.005786,0.001786,0.005240,-0.004141,-0.003980,0.006810,-0.002083,0.000520,-0.011659,-0.002452,0.012986,0.001769,-0.005502,-0.003906,-0.000456,0.001721,0.000571,0.002796,-0.009015,-0.004926,0.000237,0.001797,0.013349,0.002411,0.000990,0.018378,-0.004007,0.012701,-0.001164,-0.008621,0.004700,0.004421,-0.004605,-0.011471,-0.003383,0.003193,0.000368,0.002456,0.006948,0.001221,-0.008159,0.001456,0.002274,0.007053,0.004906,0.008991,0.001814,-0.005066,0.000801,-0.007722,0.005224,0.018647,0.000647,-0.005740,0.008419,-0.011098,-0.000986,-0.000787,-0.009710,0.001916,0.000548,-0.008154,0.008577,0.006637,-0.008373,0.003305,0.001913,-0.005316,0.034336,-0.000870,0.003118,0.001631
2023-12-28,0.002224,-0.006660,0.006713,0.002951,-0.007316,-0.008830,0.000409,-0.008482,0.003605,-0.006639,-0.000816,0.005733,0.001394,0.003229,-0.000940,-0.007682,0.000366,0.000793,0.008348,-0.000161,0.002985,-0.005167,-0.006160,0.000960,0.009535,-0.001333,0.006694,-0.001750,-0.003078,-0.001423,-0.005564,0.000614,0.003168,-0.008122,0.008214,0.002977,0.000261,0.003170,0.004898,0.002123,0.004469,-0.000823,0.002722,0.000653,-0.002810,0.004455,0.006414,0.018248,0.003792,-0.000743,-0.005111,0.002594,0.000717,-0.001605,-0.007645,0.005671,0.012349,-0.000059,0.004404,0.002858,0.000692,-0.002606,-0.000998,0.003469,-0.012107,0.006374,0.000805,-0.005850,0.007222,-0.003344,0.001643,0.001011,0.002169,-0.032104,-0.004448,-0.017613,0.001368,-0.006475,0.008658,0.000656,-0.001132,0.006361,0.006006,-0.007599,0.001198,-0.009222,-0.008444,-0.002873,-0.002581,0.006211,-0.019447,0.017257,-0.003508,-0.000268
2023-12-29,-0.005439,-0.006458,-0.001527,-0.006138,-0.002782,-0.008514,-0.001842,0.002608,-0.003269,-0.008151,-0.005856,0.001374,0.003304,0.002023,0.001812,-0.001080,0.000366,0.000792,-0.003875,-0.003543,-0.005832,-0.006970,-0.014038,-0.008468,-0.001603,-0.004843,0.000834,-0.004772,-0.007292,0.009380,-0.004565,0.001838,-0.001688,-0.001228,0.002815,-0.003226,-0.009433,-0.004096,-0.007070,0.000000,-0.000916,-0.017210,-0.003049,-0.016282,-0.020543,-0.008425,-0.001353,-0.009116,0.002062,0.000743,-0.003189,-0.002017,0.002578,0.006361,-0.007704,0.000323,0.001394,0.002653,-0.001796,-0.007365,0.002350,-0.007428,-0.003858,-0.000564,-0.024979,0.008645,0.004057,-0.006381,-0.000900,-0.005503,0.005247,-0.014755,-0.009500,-0.018738,-0.006034,-0.001611,-0.012243,-0.002371,-0.000072,-0.006052,-0.002480,-0.026831,0.006511,-0.014027,-0.001198,-0.019814,-0.000585,-0.019930,-0.012915,0.006583,0.006659,-0.026876,0.002291,-0.005566
2024-01-02,-0.036443,-0.048676,0.032015,-0.004113,-0.049985,-0.036634,-0.008949,-0.017999,-0.010465,-0.044325,-0.039201,-0.005144,0.016868,-0.013844,-0.028098,-0.019015,-0.007557,-0.000198,0.029958,-0.013349,0.009831,0.033965,-0.018903,-0.030895,0.027155,-0.031446,-0.024674,-0.034623,-0.040970,-0.005382,-0.014389,-0.030880,0.003443,-0.054293,-0.027604,-0.010556,-0.013317,-0.015074,-0.022332,-0.027722,-0.018971,-0.025217,-0.019093,-0.036128,-0.011775,-0.025400,0.023845,-0.061770,0.001930,0.015470,-0.035388,-0.001443,-0.003391,-0.016408,-0.035786,0.024886,0.015753,0.017914,-0.019785,-0.007065,0.019280,-0.038482,-0.010941,-0.008091,0.004178,0.009806,-0.011626,-0.027337,0.001499,-0.028045,-0.003691,-0.012897,0.007255,-0.000241,-0.037710,0.012368,-0.021907,-0.020419,-0.028587,-0.029690,-0.009769,0.000814,0.030362,-0.048187,-0.003753,-0.019222,-0.007341,-0.063513,-0.042363,-0.004590,0.123298,0.024307,-0.002755,-0.016483
2024-01-03,-0.007516,-0.019097,0.011035,-0.008278,-0.015815,-0.014017,-0.019301,-0.019844,-0.008777,-0.016647,-0.030047,-0.021362,-0.019127,-0.000728,-0.014377,-0.023403,-0.000516,0.000000,0.013783,-0.023331,-0.000487,-0.016117,-0.032244,-0.018933,0.002879,-0.013255,-0.004708,-0.021124,-0.023258,-0.001345,-0.009202,-0.014416,-0.041688,-0.019081,-0.028096,-0.005415,-0.009786,-0.009860,-0.031983,-0.012514,-0.020695,-0.026625,-0.027103,-0.024538,-0.054277,-0.024155,0.002402,-0.023805,-0.003906,-0.001170,-0.021609,0.001155,-0.021620,-0.012702,-0.000972,0.001732,-0.007984,0.000231,-0.006551,-0.015000,-0.007613,0.003750,0.005413,-0.023177,-0.016994,0.001049,-0.014670,-0.019253,-0.023652,-0.025002,-0.005393,0.001211,-0.012439,-0.040961,-0.023328,0.019926,-0.005270,-0.008516,0.000484,-0.015389,0.005716,-0.047140,-0.001050,-0.029640,-0.011040,-0.018155,-0.000295,-0.028310,-0.010080,0.022473,-0.035466,-0.031361,-0.002126,-0.011835
2024-01-04,-0.012781,-0.014231,0.008214,-0.015825,-0.003833,-0.011192,-0.012188,0.003612,0.008607,-0.007970,0.007586,0.003703,0.003993,-0.007203,-0.008324,0.001770,0.001914,-0.008550,-0.005892,0.006409,0.013158,-0.012030,0.010693,-0.010447,0.011908,-0.004519,0.003426,-0.007335,-0.013931,-0.008417,0.005661,-0.004066,-0.003958,-0.004389,0.002735,0.002900,-0.026619,-0.001087,-0.016445,0.008978,0.003125,-0.040003,0.003533,0.022817,0.008328,-0.015412,0.000120,0.005086,0.004934,0.006710,-0.005300,0.001730,0.001807,0.004464,0.005456,0.002356,-0.004432,-0.008594,-0.012946,-0.013708,0.000000,0.009334,-0.018380,0.012887,0.028662,0.001356,-0.004064,0.012837,-0.006773,-0.009082,0.005267,0.009291,-0.028648,-0.002183,-0.039265,-0.027534,0.007664,-0.011127,-0.004967,-0.010269,-0.016667,-0.003075,-0.007909,0.012509,-0.004725,-0.013361,-0.019950,-0.028749,0.000428,-0.008157,0.000737,0.004415,-0.000294,-0.005629
2024-01-05,-0.004021,-0.002078,-0.000561,0.009572,0.000427,-0.003906,-0.002028,-0.008830,0.001103,0.001804,0.002618,-0.005709,-0.002950,-0.000517,-0.004330,-0.003382,-0.002651,0.000200,0.001096,-0.002119,0.000841,-0.009264,-0.014204,0.004104,-0.013946,-0.011016,-0.006004,0.003742,0.007049,-0.011176,0.011745,-0.001932,0.000807,0.004346,-0.000233,-0.004100,0.004624,-0.010244,-0.000983,0.022639,-0.003456,-0.006583,-0.002385,0.031361,-0.007254,0.002576,0.008121,0.018719,0.006612,-0.005833,-0.012622,-0.002884,-0.006709,0.010849,0.008907,0.000000,0.008019,-0.014865,-0.002101,0.003823,-0.002596,-0.001286,-0.004851,0.017494,0.011465,0.006571,-0.009928,0.012720,-0.012434,0.000257,-0.018022,-0.000857,-0.009493,-0.001851,-0.009868,0.000834,0.013819,-0.001307,-0.004804,-0.004847,-0.004720,0.028171,0.004226,0.014613,-0.012917,-0.011173,0.005100,0.008189,-0.002475,-0.008224,0.022387,-0.013304,0.001296,0.000949
